user_id,book_id,rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,user_ratings,book_ratings
269566,0894805770,7,What to Expect the First Year,Arlene Eisenberg,1989,Workman Publishing,205,51
269566,0894809946,7,What to Expect the Toddler Years,Arlene Eisenberg,1994,Workman Publishing,205,16
269728,0140013997,10,My Family and Other Animals.,Gerald Malcolm Durrell,1977,Penguin Books,68,12
269728,0140132708,7,Midnight's Children,Salman Rushdie,1995,Penguin Books,68,20
269728,0380791978,10,The Family Tree,Sheri S. Tepper,1998,Eos,68,19
269728,0449221490,8,L Is for Lawless,Sue Grafton,1996,Fawcett Books,68,47
269728,0553280368,9,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1987,Bantam,68,54
269728,0765345048,10,Kushiel's Chosen (Kushiel's Legacy),Jacqueline Carey,2003,Tor Fantasy,68,14
269728,1853260622,9,War and Peace (Wordsworth Classics),Leo Tolstoy,1997,NTC/Contemporary Publishing Company,68,11
269890,0060502258,8,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch,70,166
269890,0142001805,10,The Eyre Affair: A Novel,Jasper Fforde,2003,Penguin Books,70,68
269890,0142004030,10,Lost in a Good Book (Thursday Next Novels (Penguin Books)),Jasper Fforde,2004,Penguin Books,70,16
269890,0312278586,8,The Nanny Diaries: A Novel,Emma McLaughlin,2002,St. Martin's Press,70,226
269890,0312979533,9,A Place of Execution,Val McDermid,2001,St. Martin's Paperbacks,70,19
269890,0312989393,8,Queen Bee of Mimosa Branch,Haywood Smith,2003,St. Martin's Paperbacks,70,18
269890,0345317580,8,Magic Kingdom for Sale - Sold! (Magic Kingdom of Landover),Terry Brooks,1990,Del Rey Books,70,20
269890,0345397819,9,Lasher: Lives of the Mayfair Witches (Lives of the Mayfair Witches),Anne Rice,1995,Ballantine Books,70,39
269890,0425150984,8,Glory in Death,J. D. Robb,2004,Berkley Publishing Group,70,21
269890,0425153789,8,Immortal in Death,J. D. Robb,1996,Berkley Publishing Group,70,17
269890,0425155188,8,Rapture in Death,J. D. Robb,1996,Berkley Publishing Group,70,11
269890,0425157628,8,Ceremony in Death (Eve Dallas Mysteries (Paperback)),J. D. Robb,1997,Berkley Publishing Group,70,19
269890,0425160394,7,Vengeance in Death,J. D. Robb,1999,Berkley Publishing Group,70,14
269890,0425163717,7,Holiday in Death,J. D. Robb,1998,Berkley Publishing Group,70,13
269890,0425168131,8,Conspiracy in Death,J. D. Robb,2003,Berkley Publishing Group,70,11
269890,042517140X,8,Loyalty in Death,J. D. Robb,2004,Berkley Publishing Group,70,17
269890,0425176304,8,Judgment in Death,J. D. Robb,2004,Berkley Publishing Group,70,18
269890,0425178579,8,Betrayal in Death,Nora Roberts,2001,Berkley Publishing Group,70,28
269890,0440212561,6,Outlander,DIANA GABALDON,1992,Dell,70,105
269890,0440225108,8,The Plague Tales,ANN BENSON,1998,Dell,70,16
269890,0440237262,6,The Program,Stephen White,2002,Dell Publishing Company,70,23
269890,0446601241,8,Kiss the Girls,James Patterson,1995,Warner Books,70,81
269890,0446603716,8,Hide &amp; Seek,James Patterson,1996,Warner Books,70,38
269890,0446606189,8,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,Warner Books,70,77
269890,0446608815,8,Pop Goes the Weasel,James Patterson,2000,Warner Vision,70,72
269890,0451197399,6,The Ballad of Frankie Silver,Sharyn McCrumb,1999,Signet Book,70,30
269890,0515125490,9,Judas Child,Carol O'Connell,1999,Jove Books,70,11
269890,0515128821,7,The Breaker,Minette Walters,2000,Jove Books,70,18
269890,0553211765,7,Tale of Two Cities (Bantam Classic),Charles Dickens,1989,Bantam,70,10
269890,0553250426,8,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,1984,Bantam Books,70,89
269890,055328990X,8,Texas! Chase,SANDRA BROWN,1991,Bantam,70,10
269890,0553562738,8,Doomsday Book,Connie Willis,1993,Spectra Books,70,28
269890,0553576925,6,Hiding in the Shadows (Shadows Trilogy (Paperback)),Kay Hooper,2000,Bantam Books,70,19
269890,0553582801,9,The Man Who Ate the 747,Ben Sherwood,2002,Bantam Books,70,22
269890,0671822209,10,WLD ACCORDNG GARP,John Irving,1979,Pocket,70,20
269890,0743436679,6,The Bone Vault,Linda Fairstein,2003,Pocket Star,70,12
269890,0842329129,7,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,1996,Tyndale House Publishers,70,155
270352,0061020710,6,The Color of Magic,Terry Pratchett,2000,HarperTorch,80,45
270352,0140293248,5,The Girls' Guide to Hunting and Fishing,Melissa Bank,2000,Penguin Books,80,165
270352,0142000221,5,Cause Celeb,Helen Fielding,2002,Penguin Books,80,15
270352,0312958129,6,Coming Home,Rosamunde Pilcher,1996,St. Martin's Press,80,19
270352,038082101X,7,Daughter of Fortune: A Novel,Isabel Allende,2001,HarperTorch,80,53
270352,0425179613,5,It's Not About the Bike: My Journey Back to Life,Lance Armstrong,2001,Berkley Publishing Group,80,40
270352,0446677450,1,"Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!",Robert T. Kiyosaki,2000,Warner Books,80,42
270352,0553573136,6,Couplehood,PAUL REISER,1995,Bantam,80,48
270352,0671007610,4,Olivia (Logan),V.C. Andrews,1999,Pocket Books,80,11
270352,067100767X,4,Rain,V.C. Andrews,2000,Pocket Books,80,12
270352,0671007696,4,Lightning Strikes (Hudson),V.C. Andrews,2000,Pocket,80,12
270352,0671020293,4,Butterfly (Orphans),V.C. Andrews,1998,Pocket,80,19
270352,0671020307,4,Crystal (Orphans),V.C. Andrews,1998,Pocket,80,10
270352,0671039830,4,"Eye Of The Storm (Hudson, Book 3)",V.C. Andrews,2000,Pocket,80,14
270352,0671039903,4,Willow (Debeers),V.C. Andrews,2002,Pocket,80,14
270352,0671534718,2,Melody (Logan),V.C. Andrews,1996,Pocket,80,26
270352,0671534726,4,Heart Song (Logan),V.C. Andrews,1997,Pocket,80,18
270352,0671534734,4,Unfinished Symphony (Logan),V.C. Andrews,1997,Pocket,80,24
270352,0671534742,4,Music in the Night (Logan),V.C. Andrews,1998,Pocket,80,18
270352,0671642561,4,Fallen Hearts,V.C. Andrews,1988,Pocket,80,15
270352,0671670689,4,Dawn (Cutler),V.C. Andrews,1990,Pocket,80,30
270352,0671695126,4,Secrets of the Morning (Cutler),V.C. Andrews,1991,Pocket,80,23
270352,0671695142,4,Twilight's Child (Cutler),V.C. Andrews,1992,Pocket,80,19
270352,0671695169,4,Midnight Whispers (Cutler),V.C. Andrews,1992,Pocket,80,23
270352,0671759329,4,Darkest Hour (Cutler),V.C. Andrews,1993,Pocket,80,12
270352,0671759345,4,Ruby (Landry),V.C. Andrews,1994,Pocket,80,29
270352,0671759361,4,Pearl in the Mist (Landry),V.C. Andrews,1994,Pocket,80,15
270352,0671873199,4,All That Glitters (Landry),V.C. Andrews,1995,Pocket,80,16
270352,0671873202,4,Hidden Jewel (Landry),V.C. Andrews,1995,Pocket,80,17
270352,0684874350,10,ANGELA'S ASHES,Frank McCourt,1996,Scribner,80,132
270352,0743428595,4,Into the Woods,V.C. Andrews,2002,Pocket,80,12
270352,0875421180,6,Wicca: A Guide for the Solitary Practitioner,Scott Cunningham,1988,Llewellyn Publications,80,32
270605,0060959355,10,More Than You Know: A Novel,Beth Gutcheon,2001,Perennial,66,14
270605,0060976845,6,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial,66,186
270605,0062502182,5,The Alchemist: A Fable About Following Your Dream,Paulo Coelho,1995,HarperSanFrancisco,66,105
270605,0140053204,7,Travels With Charley: In Search of America,John Steinbeck,1980,Penguin Books,66,29
270605,0140179836,8,The Liar's Club: A Memoir,Mary Karr,1998,Penguin USA (Paper),66,38
270605,0140244824,1,Songs in Ordinary Time (Oprah's Book Club (Paperback)),Mary McGarry Morris,1996,Penguin Books,66,66
270605,014025448X,5,At Home in Mitford (The Mitford Years),Jan Karon,1996,Viking Books,66,83
270605,0142001740,9,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books,66,307
270605,0312195516,7,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,66,383
270605,0316601950,5,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books,66,272
270605,0316769487,7,The Catcher in the Rye,J.D. Salinger,1991,"Little, Brown",66,243
270605,0316769495,5,Franny and Zooey,J.D. Salinger,1991,"Little, Brown",66,24
270605,0345342968,9,Fahrenheit 451,RAY BRADBURY,1987,Del Rey,66,164
270605,0345350685,10,The Autobiography of Malcolm X,Malcolm X,1989,Ballantine Books,66,30
270605,0345423291,8,What We Keep : A Novel (Ballantine Reader's Circle),Elizabeth Berg,1999,Ballantine Books,66,32
270605,0375706410,9,Waiting (Vintage International),Ha Jin,2000,Vintage Books USA,66,39
270605,0375726349,8,The Human Stain : A Novel,PHILIP ROTH,2001,Vintage,66,29
270605,0380730200,8,The Giant's House : A Romance,Elizabeth McCracken,1997,Perennial,66,19
270605,038533334X,1,Charming Billy,Alice McDermott,1999,Delta,66,51
270605,0385722206,4,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,Anchor,66,129
270605,0425130215,10,Hocus Pocus,Kurt Vonnegut,1991,Berkley Publishing Group,66,23
270605,0425133516,1,The Hunt for Red October (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group,66,24
270605,0425162443,10,The Rapture of Canaan,Sheri Reynolds,1997,Berkley Publishing Group,66,73
270605,0440241073,5,The Summons,John Grisham,2002,Dell Publishing Company,66,200
270605,0446525731,10,The Christmas Train,David Baldacci,2002,Warner Books,66,30
270605,0446672211,10,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books,66,295
270605,0449003981,8,A Patchwork Planet (Ballantine Reader's Circle),Anne Tyler,1999,Ballantine Books,66,27
270605,0451192036,5,Black Like Me,John Howard Griffin,1996,Signet Book,66,21
270605,0452269571,10,Bastard Out of Carolina,Dorothy Allison,1993,Plume Books,66,63
270605,0452281032,7,The Mammy,Brendan O'Carroll,1999,Plume Books,66,22
270605,0553272535,9,Night,Elie Wiesel,1982,Bantam Books,66,92
270605,0553278355,9,The Bell Jar,Sylvia Plath,1983,Bantam,66,31
270605,0553380095,7,The Heart of a Woman,Maya Angelou,1997,Bantam,66,37
270605,0609809431,9,Kick Me: Adventures in Adolescence,Paul Feig,2002,Three Rivers Press (CA),66,11
270605,0679721037,10,Hiroshima,John Hersey,1989,Vintage Books USA,66,26
270605,0679734775,2,The House on Mango Street (Vintage Contemporaries),SANDRA CISNEROS,1991,Vintage,66,62
270605,0679745203,1,The English Patient,Michael Ondaatje,1996,Vintage Books USA,66,90
270605,0679755330,10,A Raisin in the Sun,LORRAINE HANSBERRY,1994,Vintage,66,12
270605,0684801523,6,The Great Gatsby,F. Scott Fitzgerald,1995,Scribner,66,106
270605,0684850273,6,The FALL OF A SPARROW: A NOVEL,Robert Hellenga,1999,Scribner,66,13
270605,0743227441,5,The Other Boleyn Girl,Philippa Gregory,2002,Touchstone,66,88
270605,0804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),66,194
270605,1558506462,1,Small Miracles: Extraordinary Coincidences from Everyday Life,Yitta Halberstam,1997,Adams Media Corporation,66,20
270605,1573225487,9,The Romance Reader,Pearl Abraham,1996,Riverhead Books,66,12
270629,0060917016,10,Homeland and Other Stories,Barbara Kingsolver,1990,Perennial,57,18
270629,0060959037,10,Prodigal Summer: A Novel,Barbara Kingsolver,2001,Perennial,57,138
270629,0061097314,10,The Bean Trees,Barbara Kingsolver,1998,HarperTorch,57,72
270629,0895297272,9,"Prescription for Nutritional Healing: A Practical A-Z Reference to Drug-Free Remedies Using Vitamins, Minerals, Herbs &amp; Food Supplements","James F., Md. Balch",1996,Avery Publishing Group,57,11
270713,0140003185,10,"I, Claudius: From the autobiography of Tiberius Claudius, Emperor of the Romans, born 10 B.C., murdered and deified A.D. 54",Robert Graves,1978,Penguin Books,257,14
270713,014029628X,7,Girl in Hyacinth Blue,Susan Vreeland,2000,Penguin Books,257,80
270713,0312144075,9,The Samurai's Garden : A Novel,Gail Tsukiyama,1996,St. Martin's Griffin,257,40
270713,0312195516,10,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,257,383
270713,0312950586,7,Every Living Thing,James Herriot,1996,St. Martin's Press,257,18
270713,0316776963,7,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books,257,159
270713,0345335287,7,The Black Unicorn (Magic Kingdom of Landover Novel),Terry Brooks,1990,Del Rey Books,257,16
270713,0345337662,6,Interview with the Vampire,Anne Rice,1993,Ballantine Books,257,230
270713,0345350499,10,The Mists of Avalon,MARION ZIMMER BRADLEY,1987,Del Rey,257,83
270713,0345350685,10,The Autobiography of Malcolm X,Malcolm X,1989,Ballantine Books,257,30
270713,034536676X,10,The World According to Garp,John Irving,1994,Ballantine Books,257,59
270713,0345384466,7,The Witching Hour (Lives of the Mayfair Witches),ANNE RICE,1993,Ballantine Books,257,97
270713,0345387651,9,The Cider House Rules,John Irving,1994,Ballantine Books,257,92
270713,0345409469,4,The Demon-Haunted World: Science As a Candle in the Dark,Carl Sagan,1997,Ballantine Books,257,22
270713,0345443284,7,While I Was Gone,Sue Miller,1999,Ballantine Books,257,138
270713,0375705171,9,Trans-Sister Radio (Vintage Contemporaries (Paperback)),CHRIS BOHJALIAN,2001,Vintage,257,20
270713,0375706410,8,Waiting (Vintage International),Ha Jin,2000,Vintage Books USA,257,39
270713,0375707972,6,The Reader,Bernhard Schlink,1999,Vintage Books USA,257,145
270713,037576092X,3,Autobiography of a Fat Bride : True Tales of a Pretend Adulthood,LAURIE NOTARO,2003,Villard,257,15
270713,0380002930,10,Watership Down,Richard Adams,1976,Avon,257,100
270713,0380701340,8,Creed for the Third Millennium,Colleen McCullough,1986,Avon,257,10
270713,0380718340,7,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon,257,80
270713,0380730138,3,Vinegar Hill (Oprah's Book Club (Paperback)),A. Manette Ansay,1998,Perennial,257,89
270713,038079487X,10,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,1998,Perennial,257,98
270713,039592720X,9,Interpreter of Maladies,Jhumpa Lahiri,1999,Houghton Mifflin Co,257,74
270713,0425101452,6,Phantoms,Dean R. Koontz,1996,Berkley Publishing Group,257,26
270713,0425147622,7,The Body Farm,Patricia Daniels Cornwell,1995,Berkley Publishing Group,257,81
270713,0425158616,7,Cause of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group,257,63
270713,0425169863,8,Point of Origin,Patricia Daniels Cornwell,1999,Berkley Publishing Group,257,69
270713,0440174643,10,Roots,ALEX HALEY,1980,Dell,257,21
270713,0440224705,7,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,2000,Dell,257,35
270713,0440226104,7,Black and Blue,ANNA QUINDLEN,1999,Dell,257,98
270713,0441001416,7,Lyon's Pride (Rowan),Anne McCaffrey,1995,Ace Books,257,11
270713,0441135560,8,Damia (Ace Science Fiction),Anne McCaffrey,1993,ACE Charter,257,13
270713,0441735762,10,The Rowan (Ace Science Fiction),Anne McCaffrey,1991,ACE Charter,257,13
270713,0446363251,9,"Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\""""",Alexandra Ripley,1992,Warner Books,257,40
270713,0446365386,9,Gone with the Wind,Margaret Mitchell,1993,Warner Books,257,42
270713,0446672211,5,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books,257,295
270713,0446673560,9,Ramses: The Son of Light - Volume I (Vol 1),Christian Jacq,1997,Warner Books,257,10
270713,0451171357,10,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,Irving Stone,1996,Signet Book,257,12
270713,0451191145,9,Atlas Shrugged,Ayn Rand,1996,Signet Book,257,58
270713,0451408888,6,The Trials of Tiffany Trott,Isabel Wolff,1999,Onyx Books,257,19
270713,0451454243,9,The Forest House,Marion Zimmer Bradley,1995,Roc,257,21
270713,0451456521,9,Lady of Avalon,Marion Zimmer Bradley,1998,Roc,257,22
270713,0452260116,8,Song of Solomon (Oprah's Book Club (Paperback)),Toni Morrison,1987,Plume Books,257,53
270713,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books,257,278
270713,0515118656,7,The Cove,Catherine Coulter,1996,Jove Books,257,27
270713,0553250426,8,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,1984,Bantam Books,257,89
270713,0553250531,8,The Valley of Horses,JEAN M. AUEL,1984,Bantam,257,70
270713,0553289411,7,The Plains of Passage (Earth's Children (Paperback)),JEAN M. AUEL,1991,Bantam,257,47
270713,0553296981,10,Anne Frank: The Diary of a Young Girl,ANNE FRANK,1993,Bantam,257,77
270713,0553380168,9,A Brief History of Time : The Updated and Expanded Tenth Anniversary Edition,STEPHEN HAWKING,1998,Bantam,257,11
270713,0609806505,10,"Guenevere, Queen of the Summer Country (Guenevere Novels (Paperback))",ROSALIND MILES,2000,Three Rivers Press,257,11
270713,0670869902,7,How Stella Got Her Groove Back,Terry McMillan,1996,Viking Books,257,25
270713,0671004573,6,Before I Say Good-Bye,Mary Higgins Clark,2001,Pocket,257,58
270713,0671708635,8,Seven Habits Of Highly Effective People,Stephen R. Covey,1990,Free Press,257,52
270713,0671741454,7,Vendetta: The Giant Novel (Star Trek the Next Generation),Peter David,1991,Star Trek,257,10
270713,0671867296,10,Imzadi (Star Trek: The Next Generation),Peter David,1993,Star Trek,257,11
270713,0684826127,9,WATER WITCHES,Chris Bohjalian,1997,Touchstone,257,17
270713,0684853299,7,Morgan'S Run,Colleen McCullough,2000,Simon &amp; Schuster,257,10
270713,0689817851,9,Go Ask Alice,Anonymous,1998,Simon Pulse,257,51
270713,0743227441,8,The Other Boleyn Girl,Philippa Gregory,2002,Touchstone,257,88
270713,0743412621,9,The Second Time Around : A Novel,Mary Higgins Clark,2004,Pocket,257,19
270713,0743428188,9,The Twentieth Wife: A Novel,Indu Sundaresan,2003,Washington Square Press,257,13
270713,0743431030,5,Mother of Pearl,Melinda Haynes,2001,Pocket,257,15
270713,0786868716,10,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion,257,242
270713,0804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),257,194
270713,0805063897,8,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2002,Owl Books,257,134
270713,0812509250,10,Xenocide (Ender Wiggins Saga (Paperback)),Orson Scott Card,1992,Tor Books,257,28
270713,0812522397,10,Children of the Mind (Ender Wiggins Saga (Paperback)),Orson Scott Card,1997,Tor Books,257,15
270713,0812550706,10,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,257,117
270713,0812550757,10,Speaker for the Dead (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,257,27
270713,0812565959,10,Shadow of the Hegemon (Ender Wiggins Saga (Paperback)),Orson Scott Card,2001,Tor Books,257,21
270713,0812575717,10,Ender's Shadow,Orson Scott Card,2000,Tor Books,257,25
270713,0836220676,8,Valley Of The Far Side,Gary Larson,1985,Andrews McMeel Publishing,257,13
270713,0836220986,8,The Far Side Observer,Gary Larson,1987,Andrews McMeel Publishing,257,19
270713,0836221311,8,Last Chapter and Worse,Gary Larson,1996,Andrews McMeel Publishing,257,15
270713,0895297272,9,"Prescription for Nutritional Healing: A Practical A-Z Reference to Drug-Free Remedies Using Vitamins, Minerals, Herbs &amp; Food Supplements","James F., Md. Balch",1996,Avery Publishing Group,257,11
270713,1558746226,7,A Second Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series),Jack Canfield,1998,Health Communications,257,25
270713,1573220876,8,About a Boy,Nick Hornby,1998,Riverhead Books,257,21
270713,1573228214,5,High Fidelity,Nick Hornby,2000,Riverhead Books,257,39
270820,0061031445,7,Flight Lessons,Patricia Gaffney,2003,HarperTorch,87,12
270820,0312195516,8,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,87,383
270820,0345384350,9,Icebound,Dean R. Koontz,1995,Ballantine Books,87,36
270820,0385315236,8,The Horse Whisperer,Nicholas Evans,1995,Delacorte Press,87,41
270820,0385424736,8,The Rainmaker,John Grisham,1995,Doubleday Books,87,50
270820,0385472943,8,The Runaway Jury,JOHN GRISHAM,1996,Doubleday,87,33
270820,0385492081,8,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,1998,Anchor,87,138
270820,0425107469,10,Watchers,Dean R. Koontz,1996,Berkley Publishing Group,87,48
270820,0425119653,6,Mutation,Robin Cook,1991,Berkley Publishing Group,87,30
270820,042513525X,9,Hideaway,Dean R. Koontz,1992,Berkley Publishing Group,87,47
270820,0440213525,7,The Client,John Grisham,1994,Dell Publishing Company,87,145
270820,0440242002,5,Bleachers,JOHN GRISHAM,2004,Dell,87,22
270820,0446518581,7,Border Music,Robert James Waller,1995,Warner Books,87,23
270820,0446519804,7,The Alibi,Sandra Brown,1999,Warner Books,87,15
270820,0446613436,8,The Guardian,Nicholas Sparks,2004,Warner Books,87,31
270820,0451167805,8,Firestarter,Stephen King,2003,Signet Book,87,30
270820,0451168615,9,Skeleton Crew,Stephen King,1986,Signet Book,87,29
270820,0451176464,7,Gerald's Game,Stephen King,2001,Signet Book,87,68
270820,0451177096,9,Dolores Claiborne,Stephen King,2004,Signet Book,87,60
270820,0451179285,9,The Stand: The Complete &amp; Uncut Edition,Stephen King,1994,New Amer Library,87,23
270820,0452282152,9,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books,87,278
270820,0517580497,8,Plains of Passage (Earth's Children),Jean M. Auel,1990,Random House Inc,87,21
270820,0553573136,7,Couplehood,PAUL REISER,1995,Bantam,87,48
270820,0553580221,9,False Memory,Dean R. Koontz,2000,Bantam Books,87,65
270820,0553584480,10,The Face,DEAN KOONTZ,2004,Bantam,87,18
270820,0553584510,9,The Survivors Club,LISA GARDNER,2003,Bantam,87,37
270820,0553800973,5,Body of Lies,IRIS JOHANSEN,2002,Bantam,87,20
270820,059035342X,8,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,87,313
270820,0618002219,10,The Hobbit: or There and Back Again,J.R.R. Tolkien,1999,Houghton Mifflin Company,87,39
270820,0671739441,9,MINE : MINE,Robert McCammon,1991,Pocket,87,12
270820,0671743058,10,Boy's Life,Robert McCammon,1992,Pocket,87,30
270820,0684815451,6,SILENT NIGHT : The Story of the World War I Christmas Truce,Mary Higgins Clark,1995,Simon &amp; Schuster,87,20
270820,0684848783,7,Tis : A Memoir,Frank McCourt,1999,Scribner,87,77
270820,0688148638,3,Almost Adam: A Novel,Petru Popescu,1996,Harpercollins,87,11
270820,0743418174,8,Good in Bed,Jennifer Weiner,2002,Washington Square Press,87,236
270820,0743474325,9,"Speaks the Nightbird, Volume I : Judgment of the Witch",Robert McCammon,2003,Pocket Books,87,10
270820,0786868716,8,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion,87,242
270820,0804115761,7,Thousand Acres,JANE SMILEY,1996,Ivy Books,87,35
270820,0812969812,8,Blessings : A Novel,ANNA QUINDLEN,2003,Random House Trade Paperbacks,87,21
270820,082177462X,5,Kentucky Sunrise,Fern Michaels,2003,Zebra Books (Mass Market),87,12
270838,0066214122,10,Prey: A Novel,Michael Crichton,2002,HarperCollins,65,91
270838,0140053204,10,Travels With Charley: In Search of America,John Steinbeck,1980,Penguin Books,65,29
270838,0140386645,10,The Westing Game (Now in Speak!),Ellen Raskin,1997,Penguin Putnam Books for Young Readers,65,25
270838,0345354613,10,Eaters of the Dead,MICHAEL CRICHTON,1988,Ballantine Books,65,44
270838,0345417623,10,Timeline,MICHAEL CRICHTON,2000,Ballantine Books,65,195
270838,0345426037,10,The Broken Hearts Club (Conrad Voort Novels (Paperback)),Ethan Black,2000,Ballantine Books,65,14
270838,0345427637,10,The Angel of Darkness,Caleb Carr,1998,Ballantine Books,65,48
270838,0385498802,10,Bee Season: A Novel,Myla Goldberg,2001,Anchor Books/Doubleday,65,90
270838,0393320979,10,Beowulf: A New Verse Translation,Seamus Heaney,2001,W.W. Norton &amp; Company,65,10
270838,0399145885,10,Atlantis Found (Dirk Pitt Adventures (Hardcover)),Clive Cussler,1999,Putnam Publishing Group,65,22
270838,0425081818,10,The Talisman,Stephen King,1985,Berkley Publishing Group,65,16
270838,0425192032,10,Lightning,Dean Koontz,2003,Berkley,65,18
270838,0440226449,6,Freedomland,Richard Price,1999,Dell Publishing Company,65,13
270838,0451523377,10,Dracula (Signet Classics (Paperback)),Bram Stoker,1997,Signet Classics,65,29
270838,0452284694,10,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,2003,Plume Books,65,10
270838,0553210823,10,The Canterbury Tales (Bantam Classics),Geoffrey Chaucer,1982,Bantam,65,12
270838,0553212478,10,Frankenstein (Changing Our World),Mary Wollstonecraft Shelley,1984,Bantam,65,28
270838,0670272663,10,Different Seasons,Stephen King,1982,Viking Books,65,14
270838,0671026682,10,Serpent : A Novel from the NUMA Files (Numa Files Series),Clive Cussler,2000,Pocket,65,15
270838,0679723110,10,Grendel,John Champlin Gardner,1989,Vintage Books USA,65,29
270838,0743418220,10,Blue Gold : A Novel from the NUMA Files (NUMA Files (Paperback)),Clive Cussler,2001,Pocket,65,11
270838,0767902521,9,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,1999,Broadway Books,65,106
270838,0802132758,10,Rosencrantz &amp; Guildenstern Are Dead,Tom Stoppard,1991,Grove Press,65,22
270838,0802713432,10,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love",Dava Sobel,1999,Walker &amp; Company,65,14
270838,0871137534,10,The Dress Lodger,Sheri Holman,2000,Pub Group West,65,15
271195,0060096209,7,A Little Help from Above,Saralee Rosenberg,2002,Avon Trade,81,17
271195,0060930535,5,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,81,218
271195,0060935464,10,To Kill a Mockingbird,Harper Lee,2002,Perennial Classics,81,26
271195,0060959355,5,More Than You Know: A Novel,Beth Gutcheon,2001,Perennial,81,14
271195,0060987529,5,Confessions of an Ugly Stepsister : A Novel,Gregory Maguire,2000,Regan Books,81,99
271195,0061097314,10,The Bean Trees,Barbara Kingsolver,1998,HarperTorch,81,72
271195,0062515845,10,The Invitation,Oriah Mountain Dreamer,1999,Harper SanFrancisco,81,13
271195,0070212570,10,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill,81,86
271195,0140177396,10,Of Mice and Men (Penguin Great Books of the 20th Century),John Steinbeck,1993,Penguin Books,81,51
271195,0312289510,10,The Christmas Shoes,Donna VanLiere,2001,St. Martin's Press,81,14
271195,0316781266,2,The Last Time They Met : A Novel,Anita Shreve,2002,Back Bay Books,81,82
271195,0345334531,10,Feast of All Saints,Anne Rice,1986,Ballantine Books,81,33
271195,0345337662,8,Interview with the Vampire,Anne Rice,1993,Ballantine Books,81,230
271195,0345361792,8,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,81,181
271195,0345384210,7,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,H. P. Lovecraft,1995,Del Rey Books,81,10
271195,0345384466,9,The Witching Hour (Lives of the Mayfair Witches),ANNE RICE,1993,Ballantine Books,81,97
271195,034538475X,9,The Tale of the Body Thief (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,81,90
271195,0345424646,7,"A Knight of the Word (The Word and the Void Trilogy, Book 2)",Terry Brooks,1999,Del Rey Books,81,13
